id,name,glottocode,year,map_name_full
L015_fix_246,BANONI,bann1247,traditional,L015_fix
L015_fix_247,BAURO Bauro,nucl1475,traditional,L015_fix
L015_fix_248,BAURO Haununu,haun1237,traditional,L015_fix
L015_fix_249,BAURO Rawo,rawo1242,traditional,L015_fix
L015_fix_250,BILUA,bilu1245,traditional,L015_fix
L015_fix_251,BIRAO,bira1254,traditional,L015_fix
L015_fix_252,BLABLANGA,blab1237,traditional,L015_fix
L015_fix_253,BUGOTU,bugh1239,traditional,L015_fix
L015_fix_254,BUIN Uisai,uisa1238,traditional,L015_fix
L015_fix_255,DORI'O,dori1246,traditional,L015_fix
L015_fix_256,EAST CHOISEUL Avaso,avas1237,traditional,L015_fix
L015_fix_257,EAST CHOISEUL Babatana,nucl1494,traditional,L015_fix
L015_fix_258,EAST CHOISEUL Kataz,kata1267,traditional,L015_fix
L015_fix_259,EAST CHOISEUL Lömaumbi,loma1262,traditional,L015_fix
L015_fix_260,EAST CHOISEUL Sengga,seng1280,traditional,L015_fix
L015_fix_261,EIVO,asko1238,traditional,L015_fix
L015_fix_262,FAGANI Agufi,aguf1237,traditional,L015_fix
L015_fix_263,FAGANI Fagani,nucl1474,traditional,L015_fix
L015_fix_264,FAGANI Rihu'a,rihu1237,traditional,L015_fix
L015_fix_265,GAO,gaoo1237,traditional,L015_fix
L015_fix_266,GELA,gela1263,traditional,L015_fix
L015_fix_267,GHANONGGA,ghan1242,traditional,L015_fix
L015_fix_268,HAHON,haho1237,traditional,L015_fix
L015_fix_269,HALIA,hali1244,traditional,L015_fix
L015_fix_270,HOAVA,hoav1238,traditional,L015_fix
L015_fix_271,KAHUA,kahu1241,traditional,L015_fix
L015_fix_272,KAZUKURU,kazu1245,traditional,L015_fix
L015_fix_273,KERIAKA,ramo1245,traditional,L015_fix
L015_fix_274,KIA,zaba1237,traditional,L015_fix
L015_fix_275,KOKOTA,koko1269,traditional,L015_fix
L015_fix_276,KONUA,rapo1238,traditional,L015_fix
L015_fix_277,KUSAGHE,kusa1253,traditional,L015_fix
L015_fix_278,KWAIO,kwai1243,traditional,L015_fix
L015_fix_279,KWARA'AE,kwar1239,traditional,L015_fix
L015_fix_280,LAGHU,lagh1246,traditional,L015_fix
L015_fix_281,LANGALANGA,wala1266,traditional,L015_fix
L015_fix_282,LAU,lauu1247,traditional,L015_fix
L015_fix_283,LAVUKALEVE,lavu1241,traditional,L015_fix
L015_fix_284,LENGO,leng1259,traditional,L015_fix
L015_fix_285,LENGO Paripao,pari1257,traditional,L015_fix
L015_fix_286,LONGGU,long1395,traditional,L015_fix
L015_fix_287,LUANGIUA Luangiua,luan1260,traditional,L015_fix
L015_fix_288,LUANGIUA Pelau,pela1243,traditional,L015_fix
L015_fix_289,LUNGGA,lung1249,traditional,L015_fix
L015_fix_290,MALANGO,mala1484,traditional,L015_fix
L015_fix_291,MARAU,mara1398,traditional,L015_fix
L015_fix_292,MARINGE,mari1427,traditional,L015_fix
L015_fix_293,MAROVO,maro1244,traditional,L015_fix
L015_fix_294,MONO/ALU Alu,aluu1243,traditional,L015_fix
L015_fix_295,MONO/ALU Fauro,faur1237,traditional,L015_fix
L015_fix_296,MONO/ALU Mono,mono1274,traditional,L015_fix
L015_fix_297,NAGOVISI,sibe1248,traditional,L015_fix
L015_fix_298,NASIOI Simeku,naas1242,traditional,L015_fix
L015_fix_299,NDUKE,duke1237,traditional,L015_fix
L015_fix_300,NEHAN,neha1247,traditional,L015_fix
L015_fix_301,NORTH MALAITAN Baeguu,baeg1237,traditional,L015_fix
L015_fix_302,NORTH MALAITAN Baelelea,bael1237,traditional,L015_fix
L015_fix_303,NORTH MALAITAN Fataleka,fata1245,traditional,L015_fix
L015_fix_304,NORTH MALAITAN To'abaita,toab1237,traditional,L015_fix
L015_fix_305,NUKUMANU,nuku1258,traditional,L015_fix
L015_fix_306,OROHA,oroh1237,traditional,L015_fix
L015_fix_307,PAPAPANA,papa1265,traditional,L015_fix
L015_fix_308,PETATS,peta1245,traditional,L015_fix
L015_fix_309,PIVA,lawu1237,traditional,L015_fix
L015_fix_310,RENNELLESE Bellona,mung1270,traditional,L015_fix
L015_fix_311,RENNELLESE Rennell,mung1271,traditional,L015_fix
L015_fix_312,RIRIO,riri1237,traditional,L015_fix
L015_fix_313,ROTOKAS,roto1249,traditional,L015_fix
L015_fix_314,ROVIANA,rovi1238,traditional,L015_fix
L015_fix_315,SAPOSA,sapo1253,traditional,L015_fix
L015_fix_316,SAPOSA Taiof,taio1240,traditional,L015_fix
L015_fix_317,SAVOSAVO,savo1255,traditional,L015_fix
L015_fix_318,SIKAIANA,sika1261,traditional,L015_fix
L015_fix_319,SIMBO,simb1256,traditional,L015_fix
L015_fix_320,SIWAI Baitsi,bait1248,traditional,L015_fix
L015_fix_321,SOLOS,solo1257,traditional,L015_fix
L015_fix_322,SOUTH MALAITAN Sa'a,saaa1240,traditional,L015_fix
L015_fix_323,SOUTH MALAITAN Uki Ni Masi,ukin1237,traditional,L015_fix
L015_fix_324,SOUTH MALAITAN Ulawa,ulaw1237,traditional,L015_fix
L015_fix_325,TAKUU,taku1257,traditional,L015_fix
L015_fix_326,TALISE Koo,kooo1245,traditional,L015_fix
L015_fix_327,TALISE Malageti,mala1483,traditional,L015_fix
L015_fix_328,TALISE Moli,moli1247,traditional,L015_fix
L015_fix_329,TALISE Poleo,pole1240,traditional,L015_fix
L015_fix_330,TALISE Talise,nucl1469,traditional,L015_fix
L015_fix_331,TALISE Tolo,tolo1254,traditional,L015_fix
L015_fix_332,TEOP,teop1238,traditional,L015_fix
L015_fix_333,TIMPUTZ,tinp1237,traditional,L015_fix
L015_fix_334,TORAU,tora1259,traditional,L015_fix
L015_fix_335,UGHELE,ughe1237,traditional,L015_fix
L015_fix_336,URUAVA,urua1242,traditional,L015_fix
L015_fix_337,VAGHUA,vagh1249,traditional,L015_fix
L015_fix_338,VANGUNU Mbareke,bare1273,traditional,L015_fix
L015_fix_339,VANGUNU Vangunu,nucl1492,traditional,L015_fix
L015_fix_340,VARISI Ghone,ghon1237,traditional,L015_fix
L015_fix_341,VARISI Varisi,nucl1493,traditional,L015_fix
L015_fix_342,WEST GUADALCANAL Gae,gaee1238,traditional,L015_fix
L015_fix_343,WEST GUADALCANAL Gari,nucl1471,traditional,L015_fix
L015_fix_344,WEST GUADALCANAL Geri,geri1237,traditional,L015_fix
L015_fix_345,WEST GUADALCANAL Ndi,ndii1241,traditional,L015_fix
L015_fix_346,WEST GUADALCANAL Nginia,ngin1246,traditional,L015_fix
L015_fix_347,WEST GUADALCANAL Tandai,tand1254,traditional,L015_fix
L015_fix_348,ZAZAO,zaza1245,traditional,L015_fix
L015_santa_cruz_349,ANUTA,anut1237,traditional,L015_santa_cruz
L015_santa_cruz_350,ASUMBOA,asum1237,traditional,L015_santa_cruz
L015_santa_cruz_351,BUMA (TEANU),tean1237,traditional,L015_santa_cruz
L015_santa_cruz_352,NANGGU,nang1262,traditional,L015_santa_cruz
L015_santa_cruz_353,NEMBAO,nemb1239,traditional,L015_santa_cruz
L015_santa_cruz_354,PILENI East,pile1238,traditional,L015_santa_cruz
L015_santa_cruz_355,PILENI West,pile1238,traditional,L015_santa_cruz
L015_santa_cruz_356,SANTA CRUZ,reef1242,traditional,L015_santa_cruz
L015_santa_cruz_357,TANIMA (TETAU),tane1237,traditional,L015_santa_cruz
L015_santa_cruz_358,TANIMBILI,tani1255,traditional,L015_santa_cruz
L015_santa_cruz_359,TIKOPIA,tiko1237,traditional,L015_santa_cruz
L015_santa_cruz_360,VANO,vano1237,traditional,L015_santa_cruz
L015_santa_cruz_361,ÄIWO,ayiw1239,traditional,L015_santa_cruz
L016a_fix_362,ANEITYUM,anei1239,traditional,L016a_fix
L016a_fix_363,FUTUNA-ANIWA Aniwa,aniw1237,traditional,L016a_fix
L016a_fix_364,FUTUNA-ANIWA Futuna,west2515,traditional,L016a_fix
L016a_fix_365,HIW,hiww1237,traditional,L016a_fix
L016a_fix_366,KORO,koro1308,traditional,L016a_fix
L016a_fix_367,KWAMERA,kwam1252,traditional,L016a_fix
L016a_fix_368,LAKONA,lako1245,traditional,L016a_fix
L016a_fix_369,LEHALI,leha1243,traditional,L016a_fix
L016a_fix_370,LEHALURUP,leha1244,traditional,L016a_fix
L016a_fix_371,LENAKEL,lena1238,traditional,L016a_fix
L016a_fix_372,LOH,loto1240,traditional,L016a_fix
L016a_fix_373,MERLAV,merl1237,traditional,L016a_fix
L016a_fix_374,MOSINA,vure1239,traditional,L016a_fix
L016a_fix_375,MOTA,mota1237,traditional,L016a_fix
L016a_fix_376,MOTLAV,motl1238,traditional,L016a_fix
L016a_fix_377,NORTH TANNA,nort2847,traditional,L016a_fix
L016a_fix_378,NUME,nume1241,traditional,L016a_fix
L016a_fix_379,SIE,siee1239,traditional,L016a_fix
L016a_fix_380,Southwest TANNA,sout2869,traditional,L016a_fix
L016a_fix_381,URA,urav1235,traditional,L016a_fix
L016a_fix_382,VATRATA,vera1241,traditional,L016a_fix
L016a_fix_383,WETAMUT,weta1242,traditional,L016a_fix
L016a_fix_384,WHITESANDS,whit1269,traditional,L016a_fix
L016b_fix_385,AKEI,akei1237,traditional,L016b_fix
L016b_fix_386,AMBLONG,ambl1237,traditional,L016b_fix
L016b_fix_387,AORE,aore1237,traditional,L016b_fix
L016b_fix_388,APMA,apma1240,traditional,L016b_fix
L016b_fix_389,ARAKI,arak1252,traditional,L016b_fix
L016b_fix_390,ATCHIN,atch1238,traditional,L016b_fix
L016b_fix_391,AULUA,aulu1238,traditional,L016b_fix
L016b_fix_392,AXAMB,axam1237,traditional,L016b_fix
L016b_fix_393,BAETORA,baet1237,traditional,L016b_fix
L016b_fix_394,BAKI,baki1244,traditional,L016b_fix
L016b_fix_395,BIEREBO,bier1244,traditional,L016b_fix
L016b_fix_396,BIERIA,bier1246,traditional,L016b_fix
L016b_fix_397,BIG NAMBAS,bign1238,traditional,L016b_fix
L016b_fix_398,BURMBAR,burm1263,traditional,L016b_fix
L016b_fix_399,BUTMAS-TUR,butm1237,traditional,L016b_fix
L016b_fix_400,CENTRAL MAEWO,cent2058,traditional,L016b_fix
L016b_fix_401,DAKAKA,daka1243,traditional,L016b_fix
L016b_fix_402,DIXON REEF,dixo1238,traditional,L016b_fix
L016b_fix_403,EMAE,emae1237,traditional,L016b_fix
L016b_fix_404,FILA-MELE,mele1250,traditional,L016b_fix
L016b_fix_405,FORTSENAL,fort1240,traditional,L016b_fix
L016b_fix_406,KATBOL,katb1237,traditional,L016b_fix
L016b_fix_407,LABO,labo1244,traditional,L016b_fix
L016b_fix_408,LAMETIN,mere1242,traditional,L016b_fix
L016b_fix_409,LAREVAT,lare1249,traditional,L016b_fix
L016b_fix_410,LETEMBOI,lete1242,traditional,L016b_fix
L016b_fix_411,LEWO,lewo1242,traditional,L016b_fix
L016b_fix_412,LINGARAK,ling1265,traditional,L016b_fix
L016b_fix_413,LITZLITZ,litz1237,traditional,L016b_fix
L016b_fix_414,LONWOLWOL,lonw1238,traditional,L016b_fix
L016b_fix_415,LOREDIAKARKAR,lore1244,traditional,L016b_fix
L016b_fix_416,MAE,maee1241,traditional,L016b_fix
L016b_fix_417,MAFEA,mafe1237,traditional,L016b_fix
L016b_fix_418,MAII,maii1238,traditional,L016b_fix
L016b_fix_419,MALFAXAL,malf1237,traditional,L016b_fix
L016b_fix_420,MALMARIV,mere1242,traditional,L016b_fix
L016b_fix_421,MALO,malo1243,traditional,L016b_fix
L016b_fix_422,MALUA BAY,malu1245,traditional,L016b_fix
L016b_fix_423,MARAGUS,mara1399,traditional,L016b_fix
L016b_fix_424,MARINO,mari1426,traditional,L016b_fix
L016b_fix_425,MASKELYNES,mask1242,traditional,L016b_fix
L016b_fix_426,MORUAS,moro1286,traditional,L016b_fix
L016b_fix_427,MPOTOVORO,mpot1241,traditional,L016b_fix
L016b_fix_428,NAMAKURAN,nama1268,traditional,L016b_fix
L016b_fix_429,NAMAKURAN Buninga,buni1245,traditional,L016b_fix
L016b_fix_430,NAMAKURAN Makura,maku1276,traditional,L016b_fix
L016b_fix_431,NAMAKURAN Mataso,mata1250,traditional,L016b_fix
L016b_fix_432,NAMAKURAN Tongariki,tong1322,traditional,L016b_fix
L016b_fix_433,NAMAKURAN Tongoa,tong1323,traditional,L016b_fix
L016b_fix_434,NARANGO,nara1263,traditional,L016b_fix
L016b_fix_435,NASARIAN,nasa1240,traditional,L016b_fix
L016b_fix_436,NAVUT,navu1237,traditional,L016b_fix
L016b_fix_437,NDUINDUI,ndui1237,traditional,L016b_fix
L016b_fix_438,NOKUKU,noku1237,traditional,L016b_fix
L016b_fix_439,NORTH AMBRYM,nort2839,traditional,L016b_fix
L016b_fix_440,NORTH EAST AOBAN,east2443,traditional,L016b_fix
L016b_fix_441,NORTH EFATE,nort2836,traditional,L016b_fix
L016b_fix_442,PAAMA,paam1238,traditional,L016b_fix
L016b_fix_443,PIAMATSINA,piam1242,traditional,L016b_fix
L016b_fix_444,POLONOMBAUK,polo1242,traditional,L016b_fix
L016b_fix_445,PORT SANDWICH,port1285,traditional,L016b_fix
L016b_fix_446,PORT VATO,port1286,traditional,L016b_fix
L016b_fix_447,RAGA,hano1246,traditional,L016b_fix
L016b_fix_448,REPANBITIP,repa1237,traditional,L016b_fix
L016b_fix_449,REREP,rere1240,traditional,L016b_fix
L016b_fix_450,RORIA,rori1237,traditional,L016b_fix
L016b_fix_451,SA,saaa1241,traditional,L016b_fix
L016b_fix_452,SAKAO,port1296,traditional,L016b_fix
L016b_fix_453,SEKE,seke1241,traditional,L016b_fix
L016b_fix_454,SHARK BAY,shar1251,traditional,L016b_fix
L016b_fix_455,SOUTH EFATE,sout3196,traditional,L016b_fix
L016b_fix_456,SOUTH-EAST AMBRYM,sout2859,traditional,L016b_fix
L016b_fix_457,SOUTH-WEST BAY,sout2857,traditional,L016b_fix
L016b_fix_458,SOWA,sowa1244,traditional,L016b_fix
L016b_fix_459,TAMBOTALO,tamb1253,traditional,L016b_fix
L016b_fix_460,TANGOA,tang1347,traditional,L016b_fix
L016b_fix_461,TASMATE,tasm1246,traditional,L016b_fix
L016b_fix_462,TOLOMAKO,tolo1255,traditional,L016b_fix
L016b_fix_463,TUTUBA,tutu1241,traditional,L016b_fix
L016b_fix_464,UNUA,unua1237,traditional,L016b_fix
L016b_fix_465,URIPIV-WALA-RANO Rano,wala1267,traditional,L016b_fix
L016b_fix_466,URIPIV-WALA-RANO Uripiv,urip1240,traditional,L016b_fix
L016b_fix_467,URIPIV-WALA-RANO Wala,wala1267,traditional,L016b_fix
L016b_fix_468,URIPIV_WALA_RANO,urip1239,traditional,L016b_fix
L016b_fix_469,VALPEI,valp1237,traditional,L016b_fix
L016b_fix_470,VAO,vaoo1237,traditional,L016b_fix
L016b_fix_471,VINMAVIS,wini1242,traditional,L016b_fix
L016b_fix_472,VOVO,vovo1238,traditional,L016b_fix
L016b_fix_473,VUNAPU,vuna1239,traditional,L016b_fix
L016b_fix_474,WAILAPA,wail1242,traditional,L016b_fix
L016b_fix_475,WUSI,wusi1237,traditional,L016b_fix
L018_fix_476,CHAMORRO,cham1312,traditional,L018_fix
L018_fix_477,CHAMORRO (Aguijan),cham1312,traditional,L018_fix
L018_fix_478,CHAMORRO (Amalagan),cham1312,traditional,L018_fix
L018_fix_479,CHAMORRO (Anatahan),cham1312,traditional,L018_fix
L018_fix_480,CHAMORRO (Asuncion),cham1312,traditional,L018_fix
L018_fix_481,CHAMORRO (Guguan),cham1312,traditional,L018_fix
L018_fix_482,CHAMORRO (Maug),cham1312,traditional,L018_fix
L018_fix_483,CHAMORRO (Rota),cham1312,traditional,L018_fix
L018_fix_484,CHAMORRO (Sarigan),cham1312,traditional,L018_fix
L018_fix_485,CHAMORRO (Tinian),cham1312,traditional,L018_fix
L018_fix_486,CHAMORRO (Uracus),cham1312,traditional,L018_fix
L018_fix_487,KAPINGAMARANGI,kapi1249,traditional,L018_fix
L018_fix_488,KIRIBATI (Abaiang),gilb1244,traditional,L018_fix
L018_fix_489,KIRIBATI (Abemama),gilb1244,traditional,L018_fix
L018_fix_490,KIRIBATI (Aranuka),gilb1244,traditional,L018_fix
L018_fix_491,KIRIBATI (Arorae),gilb1244,traditional,L018_fix
L018_fix_492,KIRIBATI (Banaba),bana1287,traditional,L018_fix
L018_fix_493,KIRIBATI (Beru),gilb1244,traditional,L018_fix
L018_fix_494,KIRIBATI (Butaritari),gilb1244,traditional,L018_fix
L018_fix_495,KIRIBATI (Kuria),gilb1244,traditional,L018_fix
L018_fix_496,KIRIBATI (Maiana),gilb1244,traditional,L018_fix
L018_fix_497,KIRIBATI (Marakei),gilb1244,traditional,L018_fix
L018_fix_498,KIRIBATI (Nikanau),gilb1244,traditional,L018_fix
L018_fix_499,KIRIBATI (Nonouti),gilb1244,traditional,L018_fix
L018_fix_500,KIRIBATI (Onotoa),gilb1244,traditional,L018_fix
L018_fix_501,KIRIBATI (Tabiteuea),gilb1244,traditional,L018_fix
L018_fix_502,KIRIBATI (Tarawa),gilb1244,traditional,L018_fix
L018_fix_503,KIRIBATI Tamana,gilb1244,traditional,L018_fix
L018_fix_504,KOSRAEAN,kosr1238,traditional,L018_fix
L018_fix_505,MAPIA,mapi1250,traditional,L018_fix
L018_fix_506,MARSHALLESE (Ailinginae),mars1254,traditional,L018_fix
L018_fix_507,MARSHALLESE (Ailinglapalap),mars1254,traditional,L018_fix
L018_fix_508,MARSHALLESE (Ailuk),mars1254,traditional,L018_fix
L018_fix_509,MARSHALLESE (Arno),mars1254,traditional,L018_fix
L018_fix_510,MARSHALLESE (Aur),mars1254,traditional,L018_fix
L018_fix_511,MARSHALLESE (Bikar),mars1254,traditional,L018_fix
L018_fix_512,MARSHALLESE (Bikini),mars1254,traditional,L018_fix
L018_fix_513,MARSHALLESE (Ebon),mars1254,traditional,L018_fix
L018_fix_514,MARSHALLESE (Eniwetok),mars1254,traditional,L018_fix
L018_fix_515,MARSHALLESE (Erikub),mars1254,traditional,L018_fix
L018_fix_516,MARSHALLESE (Jabwot),mars1254,traditional,L018_fix
L018_fix_517,MARSHALLESE (Jaluit),mars1254,traditional,L018_fix
L018_fix_518,MARSHALLESE (Jemo),mars1254,traditional,L018_fix
L018_fix_519,MARSHALLESE (Kili),mars1254,traditional,L018_fix
L018_fix_520,MARSHALLESE (Kwajalein),mars1254,traditional,L018_fix
L018_fix_521,MARSHALLESE (Lae),mars1254,traditional,L018_fix
L018_fix_522,MARSHALLESE (Lib),mars1254,traditional,L018_fix
L018_fix_523,MARSHALLESE (Likiep),mars1254,traditional,L018_fix
L018_fix_524,MARSHALLESE (Majuro),mars1254,traditional,L018_fix
L018_fix_525,MARSHALLESE (Maloelap),mars1254,traditional,L018_fix
L018_fix_526,MARSHALLESE (Mejit),mars1254,traditional,L018_fix
L018_fix_527,MARSHALLESE (Mili),mars1254,traditional,L018_fix
L018_fix_528,MARSHALLESE (Namorik),mars1254,traditional,L018_fix
L018_fix_529,MARSHALLESE (Namu),mars1254,traditional,L018_fix
L018_fix_530,MARSHALLESE (Rongelap),mars1254,traditional,L018_fix
L018_fix_531,MARSHALLESE (Rongerik),mars1254,traditional,L018_fix
L018_fix_532,MARSHALLESE (Taka),mars1254,traditional,L018_fix
L018_fix_533,MARSHALLESE (Taongi),mars1254,traditional,L018_fix
L018_fix_534,MARSHALLESE (Ujelang),mars1254,traditional,L018_fix
L018_fix_535,MARSHALLESE (Ulae),mars1254,traditional,L018_fix
L018_fix_536,MARSHALLESE (Utirik),mars1254,traditional,L018_fix
L018_fix_537,MARSHALLESE (Wotho),mars1254,traditional,L018_fix
L018_fix_538,MARSHALLESE (Wotje),mars1254,traditional,L018_fix
L018_fix_539,MOKILESE,moki1238,traditional,L018_fix
L018_fix_540,MORTLOCKESE (Etal),mort1237,traditional,L018_fix
L018_fix_541,MORTLOCKESE (Losap),mort1237,traditional,L018_fix
L018_fix_542,MORTLOCKESE (Lukunor),mort1237,traditional,L018_fix
L018_fix_543,MORTLOCKESE (Nama),mort1237,traditional,L018_fix
L018_fix_544,MORTLOCKESE (Namoluk),mort1237,traditional,L018_fix
L018_fix_545,MORTLOCKESE (Oroluk),mort1237,traditional,L018_fix
L018_fix_546,MORTLOCKESE (Satawan),mort1237,traditional,L018_fix
L018_fix_547,NAMONUITO,namo1247,traditional,L018_fix
L018_fix_548,NAMONUITO (Magur),namo1247,traditional,L018_fix
L018_fix_549,NAMONUITO (Namonuito),namo1247,traditional,L018_fix
L018_fix_550,NAMONUITO (Pisaras),namo1247,traditional,L018_fix
L018_fix_551,NAURUAN,naur1243,traditional,L018_fix
L018_fix_552,NUKUORO,nuku1260,traditional,L018_fix
L018_fix_553,PALAUAN,pala1344,traditional,L018_fix
L018_fix_554,PINGILAPESE,ping1243,traditional,L018_fix
L018_fix_555,PONAPEAN (Ant),pohn1238,traditional,L018_fix
L018_fix_556,PONAPEAN (Ngatik),sapw1237,traditional,L018_fix
L018_fix_557,PONAPEAN (Pakin),pohn1238,traditional,L018_fix
L018_fix_558,PONAPEAN (Ponape),pohn1238,traditional,L018_fix
L018_fix_559,PULUWAT (Pulap),pulu1242,traditional,L018_fix
L018_fix_560,PULUWAT (Pulusuk),pulu1243,traditional,L018_fix
L018_fix_561,PULUWAT (Puluwat),pulu1242,traditional,L018_fix
L018_fix_562,PÁÁFANG (Fayul),paaf1237,traditional,L018_fix
L018_fix_563,PÁÁFANG (Murilo),paaf1237,traditional,L018_fix
L018_fix_564,PÁÁFANG (Nomwin),paaf1237,traditional,L018_fix
L018_fix_565,SAIPAN CAROLINIAN (Agrihan),caro1242,traditional,L018_fix
L018_fix_566,SAIPAN CAROLINIAN (Pagan),caro1242,traditional,L018_fix
L018_fix_567,SAIPAN CAROLINIAN (Saipan),caro1242,traditional,L018_fix
L018_fix_568,SATAWALESE (Satawal),sata1237,traditional,L018_fix
L018_fix_569,SONSOROLESE (Fanna),sons1242,traditional,L018_fix
L018_fix_570,SONSOROLESE (Merir),sons1242,traditional,L018_fix
L018_fix_571,SONSOROLESE (Pulo Anna),pulo1240,traditional,L018_fix
L018_fix_572,SONSOROLESE (Sonsorol),sons1242,traditional,L018_fix
L018_fix_573,SONSOROLESE (Tobi),tobi1238,traditional,L018_fix
L018_fix_574,TRUKESE (Kuop),chuu1238,traditional,L018_fix
L018_fix_575,TRUKESE (Truk),chuu1238,traditional,L018_fix
L018_fix_576,ULITHIAN (Fais),ulit1238,traditional,L018_fix
L018_fix_577,ULITHIAN (Ngulu),ulit1238,traditional,L018_fix
L018_fix_578,ULITHIAN (Sorol),ulit1238,traditional,L018_fix
L018_fix_579,ULITHIAN (Ulithi),ulit1238,traditional,L018_fix
L018_fix_580,WOLEAIAN (Eauripik),wole1240,traditional,L018_fix
L018_fix_581,WOLEAIAN (Elato),wole1240,traditional,L018_fix
L018_fix_582,WOLEAIAN (Faraulep),wole1240,traditional,L018_fix
L018_fix_583,WOLEAIAN (Gaferut),wole1240,traditional,L018_fix
L018_fix_584,WOLEAIAN (Ifalik),wole1240,traditional,L018_fix
L018_fix_585,WOLEAIAN (Lamotrek),lamo1243,traditional,L018_fix
L018_fix_586,WOLEAIAN (Olimarao),wole1240,traditional,L018_fix
L018_fix_587,WOLEAIAN (Woleai),wole1240,traditional,L018_fix
L018_fix_588,YAPESE,yape1248,traditional,L018_fix
L019_fix_589,AUSTRAL Raivavae,raiv1237,traditional,L019_fix
L019_fix_590,AUSTRAL Rimatara,rima1237,traditional,L019_fix
L019_fix_591,AUSTRAL Rurutu,ruru1237,traditional,L019_fix
L019_fix_592,AUSTRAL Tubuai,tubu1240,traditional,L019_fix
L019_fix_593,COOK ISLANDS MAORI (RAROTONGAN),raro1241,traditional,L019_fix
L019_fix_594,COOK ISLANDS MAORI (RAROTONGAN) Aitutaki,aitu1237,traditional,L019_fix
L019_fix_595,COOK ISLANDS MAORI (RAROTONGAN) Atiu,atiu1237,traditional,L019_fix
L019_fix_596,COOK ISLANDS MAORI (RAROTONGAN) Mauke,mauk1238,traditional,L019_fix
L019_fix_597,COOK ISLANDS MAORI (RAROTONGAN) Mitiaro,miti1242,traditional,L019_fix
L019_fix_598,COOK ISLANDS MAORI (RAROTONGAN) Rarotonga,raro1242,traditional,L019_fix
L019_fix_599,EASTER ISLAND,rapa1244,traditional,L019_fix
L019_fix_600,MANGAREVA,mang1401,traditional,L019_fix
L019_fix_601,NORTH MARQUESAN,nort2845,traditional,L019_fix
L019_fix_602,PA'UMOTU (TUAMOTUAN),tuam1242,traditional,L019_fix
L019_fix_603,SOUTH MARQUESAN,sout2866,traditional,L019_fix
L019_tuamotu_604,Austronesian,aust1307,traditional,L019_tuamotu
L019_tuamotu_605,MANGAREVA,mang1401,traditional,L019_tuamotu
L019_tuamotu_606,PA'UMOTU,tuam1242,traditional,L019_tuamotu
L019_tuamotu_607,PA'UMOTU Fangatau,fang1249,traditional,L019_tuamotu
L019_tuamotu_608,PA'UMOTU Marangi,mara1400,traditional,L019_tuamotu
L019_tuamotu_609,PA'UMOTU Mihiroa,tuam1242,traditional,L019_tuamotu
L019_tuamotu_610,PA'UMOTU Napuka,napu1240,traditional,L019_tuamotu
L019_tuamotu_611,PA'UMOTU Parata,para1305,traditional,L019_tuamotu
L019_tuamotu_612,PA'UMOTU Reao,reao1237,traditional,L019_tuamotu
L019_tuamotu_613,PA'UMOTU Tapuhoe,tapu1238,traditional,L019_tuamotu
L019_tuamotu_614,PA'UMOTU Vahitu,vahi1237,traditional,L019_tuamotu
L019_tuamotu_615,RAPA,rapa1245,traditional,L019_tuamotu
L019_tuamotu_616,TAHITIAN,tahi1242,traditional,L019_tuamotu
L019_tuamotu_617,TAHITIAN (Mehetia),tahi1242,traditional,L019_tuamotu
L019_tuamotu_618,TAHITIAN (Tapuaemanu),tahi1242,traditional,L019_tuamotu
L019b_fiji_619,EASTERN FIJIAN,east2446,traditional,L019b_fiji
L019b_fiji_620,EASTERN FIJIAN Central Vanua Levu,cent2061,traditional,L019b_fiji
L019b_fiji_621,EASTERN FIJIAN Gonedau,gone1237,traditional,L019b_fiji
L019b_fiji_622,EASTERN FIJIAN Kadavu,kada1285,traditional,L019b_fiji
L019b_fiji_623,EASTERN FIJIAN Lomaiviti,loma1261,traditional,L019b_fiji
L019b_fiji_624,EASTERN FIJIAN Northeast Vanua Levu,nort2843,traditional,L019b_fiji
L019b_fiji_625,EASTERN FIJIAN Northeast Viti Levu,nort2842,traditional,L019b_fiji
L019b_fiji_626,EASTERN FIJIAN Southeast Viti Levu,sout2864,traditional,L019b_fiji
L019b_fiji_627,EASTERN FIJIAN Southeastern Vanua Levu,sout2863,traditional,L019b_fiji
L019b_fiji_628,EASTERN FIJIAN Western Vanua Levu,fiji1243,traditional,L019b_fiji
L019b_fiji_629,WESTERN FIJIAN,west2518,traditional,L019b_fiji
L019b_fiji_630,WESTERN FIJIAN Nadroga,nadr1235,traditional,L019b_fiji
L019b_fiji_631,WESTERN FIJIAN Namosi-Naitasiri-Serua,namo1248,traditional,L019b_fiji
L019b_fiji_632,WESTERN FIJIAN Nuclear Western,west2519,traditional,L019b_fiji
L032_batan_633,BABUYAN,babu1242,traditional,L032_batan
L032_batan_634,ILOKANO,ilok1237,traditional,L032_batan
L032_batan_635,ITBAYATEN,ivat1242,traditional,L032_batan
L032_batan_636,IVATAN,ibat1238,traditional,L032_batan
L037_andamans_637,A-PUCIKWAR,apuc1241,traditional,L037_andamans
L037_andamans_638,AKA-BEA,akab1249,traditional,L037_andamans
L037_andamans_639,AKA-BO,akab1248,traditional,L037_andamans
L037_andamans_640,AKA-CARI,akac1240,traditional,L037_andamans
L037_andamans_641,AKA-JERU,akaj1239,traditional,L037_andamans
